Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,ROLLINGDB_ID,Lineage,F2
3,3.1.1,"east_african_indian,ghana",,,SAMEA1117910,3,0.0154258031616522
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1117911,3,0.0168153520313202
1.1.3,1.1.1.2,"indo_oceanic,mungi",,,SAMEA1117912,1,0.03538689403947
BOV_AFRI,,"bovis,canetti",,,SAMEA1117913,BOV_AFRI,0.0148780347154143
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMEA1117914,4,0.0156636438582028
4.1.1.1,4.1.i1.2.1,"xtype,canetti",,4,SAMEA1117915,4,0.0055168544578989
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1117919,4,0.0110995490808185
4.1.1.1,4.1.i1.2.1,xtype,,4,SAMEA1117920,4,0.012058212058212
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMEA1117921,4,0.025185008355216
3,3.1.1,east_african_indian,,,SAMEA1117922,3,0.0204195027087095
2.2.1.1,2.2.1.1.1,beijing,"lin2.2.1,pacific_RD150",,SAMEA1117923,2,0.0108989197530864
4.1.2.1,4.1.i1.1.1.1,"haarlem,ghana",,4.1.2/Haarlem,SAMEA1117925,4,0.0174414335022398
3,3.1.1,"east_african_indian,ghana",,,SAMEA1117926,3,0.0101469742141325
2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,SAMEA1117927,2,0.011207729468599
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMEA1117928,1,0.0239411590482772
2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,SAMEA1117929,2,0.0130507662835249
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1117930,3,0.0125936799814571
4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMEA1117932,4,0.0071753760886777
4.3.4,4.2.1.2.1.1.i3,"lam,microti",,4.3/LAM,SAMEA1117933,4,0.0103799814643188
4.7,4,,,4.10/PGG3,SAMEA1117934,4,0.0108459869848156
4.1.1.3,4.1.i1.2.1,"xtype,orygis",,4,SAMEA1117935,4,0.0206269507395847
BOV_AFRI,,"bovis,east_african_indian,ghana",,,SAMEA1117936,BOV_AFRI,0.0175597029901665
3,3.1.1,east_african_indian,,,SAMEA1117938,3,0.0081144880495721
4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMEA1117939,4,0.0047534822020782
2.2.1,2.2.1.1.1,"beijing,haarlem,mungi","lin2.2.1,asian_african_3",,SAMEA1117940,2,0.0280641942458007
2.2.1.1,2.2.1.1.1,beijing,"lin2.2.1,pacific_RD150",,SAMEA1117941,2,0.0166906718630856
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMEA1117942,4,0.0065557236510337
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1117943,3,0.0109400976028315
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMEA1117944,1,0.0213491209185504
4.8,4.2.1.1.1.1.1.1.i1,haarlem,,4.10/PGG3,SAMEA1117945,4,0.0047390722569134
3.1.1,3.1.1.i1,"east_african_indian,ghana,mungi",,,SAMEA1117946,3,0.0159262363788767
3,3.1.1,"east_african_indian,mungi",,,SAMEA1117949,3,0.0131696781330664
1.1.2,1.1.2,"indo_oceanic,canetti,ghana,mungi",,,SAMEA1117952,1,0.0250512995896032
3,3.1.1,"east_african_indian,ghana",,,SAMEA1117953,3,0.0178323851412726
4.1.2,4.1.i1.1.1.2,haarlem,,4,SAMEA1117954,4,0.0176647655259822
4.2.1,4.2.2.2.1,ural,,4,SAMEA1117956,4,0.0216653615244061
3.1.1,3.1.1.i1,east_african_indian,,,SAMEA1117957,3,0.0141602945341263
2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,SAMEA1117958,2,0.009966347398395
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMEA1117959,4,0.0064733770970094
4.6.2,4.2.1.1.1.2.1.2,"cameroon,mungi",,4,SAMEA1117960,4,0.0050747863247863
"2.2.1,6,BOV_AFRI","6,2.2.1.1.1","beijing,westafrican2,mungi",lin2.2.1,,SAMEA1117961,"2,6,BOV_AFRI",0.3064731343769323
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1117962,3,0.0194727891156462
4.7,4,,,4.10/PGG3,SAMEA1117963,4,0.0057571294684696
4.2.1,4.2.2.2.1,ural,,4,SAMEA1117964,4,0.0161204369837463
3,3.1.1,"east_african_indian,ghana",,,SAMEA1117965,3,0.0135166269871745
1.1.2,1.1.2,indo_oceanic,,,SAMEA1117966,1,0.0075105330646638
"4.1.2.1,4.7",4.1.i1.1.1.1,"haarlem,lam,stype",,4.1.2/Haarlem,SAMEA1117967,4,0.1787082937805435
3,3.1.1,"east_african_indian,ghana",,,SAMEA1117968,3,0.0140132669983416
3,3.1.1,east_african_indian,,,SAMEA1117970,3,0.0068126520681265
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1117971,3,0.0134924016474932
1.2.1,1.2.1.1.1,"indo_oceanic,stype,mungi",,,SAMEA1117972,1,0.0232058444348947
4.2.1,4.2.2.2.2,"ural,suricattae,canetti",,4,SAMEA1117973,4,0.0245993499943965
3,3.1.1,"east_african_indian,indo_oceanic,ghana,canetti",,,SAMEA1117974,3,0.0138780297107114
4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,east_african_indian",,4.3/LAM,SAMEA1117975,4,0.0053340601152468
3.1.1,3.1.1.i1,"east_african_indian,mungi",,,SAMEA1117976,3,0.028322052012825
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1117977,3,0.0109202290584631
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1117979,4,0.0122094651358162
1.2.1,1.2.1.1.1,"indo_oceanic,mungi,east_african_indian",,,SAMEA1117981,1,0.0061657362340025
3,3.1.1,"east_african_indian,ghana",,,SAMEA1117983,3,0.0096727027331008
3,3.1.1,"east_african_indian,canetti,ghana",,,SAMEA1117984,3,0.0140814201961536
4.1.1.1,4.1.i1.2.1,"xtype,canetti",,4,SAMEA1117986,4,0.1391116026172703
1.1.3,1.1.1.2,"indo_oceanic,canetti",,,SAMEA1117987,1,0.0217059891107078
3.1.2,3.1.1.i2,"east_african_indian,westafrican1,ghana,canetti",,,SAMEA1117988,3,0.0124232899266576
1.2.2,1.2.2.1,"indo_oceanic,mungi",,,SAMEA1117989,1,0.0268837094586262
3,3.1.1,"east_african_indian,ghana",,,SAMEA1117990,3,0.0204864154250657
4.1.1.3,4.1.i1.2.1,xtype,,4,SAMEA1117991,4,0.0168387609213661
3,3.1.1,"east_african_indian,ghana,pinipedii",,,SAMEA1117992,3,0.0141214057507987
3,3.1.1,"east_african_indian,ghana",,,SAMEA1117993,3,0.0135168346030965
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1117994,3,0.0162921023744872
3,3.1.1,"east_african_indian,canetti,ghana",,,SAMEA1117995,3,0.0088605120854778
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1117996,4,0.027027027027027
3,3.1.1,"east_african_indian,mungi",,,SAMEA1117997,3,0.0083431488025127
4.2.1,4.2.2.2.1,ural,,4,SAMEA1117998,4,0.023280649295173
3,3.1.1,"east_african_indian,canetti,ghana",,,SAMEA1117999,3,0.0121611918865553
4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMEA1118000,4,0.0101304292769406
3.1.2,3.1.1.i2,east_african_indian,,,SAMEA1118001,3,0.0126078301260783
3,3.1.1,east_african_indian,,,SAMEA1118002,3,0.0117394416607015
1.2.2,1.2.2.1,"indo_oceanic,microti,ghana,mungi,canetti",,,SAMEA1118003,1,0.0207343689818975
3,3.1.1,"east_african_indian,stype,ghana",,,SAMEA1118004,3,0.0172512234910277
3,3.1.1,"east_african_indian,mungi",,,SAMEA1118005,3,0.0126511627906976
3.1.2.1,3.1.1.i2,"east_african_indian,pinipedii,ghana,mungi",,,SAMEA1118006,3,0.0143212951432129
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1118008,3,0.0084194820419908
3,3.1.2,"east_african_indian,mungi",,,SAMEA1118009,3,0.0108590474142565
3,3.1.1,"east_african_indian,ghana,canetti",,,SAMEA1118010,3,0.0076687116564417
3,3.1.1,"east_african_indian,ethiopian,mungi",,,SAMEA1118011,3,0.0110844120610805
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMEA1118012,4,0.0056547619047619
3.1.1,3.1.1.i1,"east_african_indian,ghana,indo_oceanic",,,SAMEA1118014,3,0.0159247010938692
4.1.1.3,4.1.i1.2.1,"xtype,pinipedii",,4,SAMEA1118015,4,0.0177558852167936
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118016,4,0.0184055761272054
2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_3",,SAMEA1118017,2,0.0202028998127748
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118018,4,0.0166838801938507
BOV_AFRI,,bovis,,,SAMEA1118019,BOV_AFRI,0.0131111240603694
BOV_AFRI,,"bovis,indo_oceanic,orygis,ghana,canetti,mungi",,,SAMEA1118020,BOV_AFRI,0.0183431952662721
1.2.1,1.2.1.2,"indo_oceanic,mungi",,,SAMEA1118021,1,0.0143725231175693
2.2.1,2.2.1.1.1,"beijing,canetti","europe/russia_B0/W148_outbreak,lin2.2.1",,SAMEA1118022,2,0.0151151292555445
4.1.2,4.1.i1.1.1.1,haarlem,,4,SAMEA1118024,4,0.0199421287244858
4.1.1.3,4.1.i1.2.1,xtype,,4,SAMEA1118025,4,0.0181378476420798
4.3.4.1,4.2.1.2.1.1.i3.2,lam,,4.3/LAM,SAMEA1118026,4,0.017684887459807
1.1.3,1.1.1.2,"indo_oceanic,mungi",,,SAMEA1118028,1,0.0266484455073454
2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,SAMEA1118032,2,0.013002505069784
4,4.2.1.2.1.2,,,4,SAMEA1118033,4,0.0080886758538046
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMEA1118034,4,0.0051724137931034
3,3.1.1,"east_african_indian,ghana",,,SAMEA1118035,3,0.0144249088236895
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMEA1118036,4,0.0117820324005891
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1118037,3,0.0147554058844381
3,3.1.1,east_african_indian,,,SAMEA1118038,3,0.0173413596951455
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118039,4,0.0090014653548252
BOV_AFRI,,"orygis,mungi",,,SAMEA1118040,BOV_AFRI,0.0206492815327301
3,3.1.1,"east_african_indian,canetti",,,SAMEA1118041,3,0.0179524232992441
"2.2.1,4.1.1.1",4.1.i1.2.1,"xtype,beijing",lin2.2.1,4,SAMEA1118042,"2,4",0.1966624419095902
4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,SAMEA1118043,4,0.014799154334038
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMEA1118044,4,0.0097591105620753
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118045,4,0.0088852324146441
4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,cameroon,,4.6.2/Cameroon,SAMEA1118046,4,0.0057824358511022
4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,SAMEA1118048,4,0.0131004366812227
3,3.1.1,"east_african_indian,canetti,ghana",,,SAMEA1118049,3,0.0162041027409067
4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMEA1118050,4,0.002588269766079
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118051,4,0.0156952505517861
4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,east_african_indian",,4.3/LAM,SAMEA1118052,4,0.0055625790139064
3.1.1,3.1.1.i1,"east_african_indian,ghana",,,SAMEA1118054,3,0.009565478488397
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118055,4,0.0196936542669584
3,3.1.1,east_african_indian,,,SAMEA1118056,3,0.0105537280701754
3.1.2.1,3.1.1.i2,"east_african_indian,ghana,mungi",,,SAMEA1118057,3,0.0195830701200252
3,3.1.1,"east_african_indian,ghana",,,SAMEA1118058,3,0.0099804305283757
4.2.1,4.2.2.2.1,"ural,canetti",,4,SAMEA1118059,4,0.0265424365800187
2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,SAMEA1118060,2,0.0089102124742974
4.1.1.1,4.1.i1.2.1,xtype,,4,SAMEA1118061,4,0.0102244389027431
3,3.1.1,"east_african_indian,canetti,ghana",,,SAMEA1118062,3,0.0209777882242331
4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,cameroon,,4.6.2/Cameroon,SAMEA1118065,4,0.0041075429424943
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMEA1118066,4,0.0176403514655577
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118067,4,0.0286514135618994
3,3.1.1,"east_african_indian,ghana,uganda,mungi",,,SAMEA1118068,3,0.0281205164992826
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1118069,3,0.0120496946025678
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1118070,3,0.0154747681629402
4.3.2,4.2.1.2.1.1.i1,"lam,pinipedii",,4.3/LAM,SAMEA1118071,4,0.0126830178121794
4.5,4.2.1.1.2,,,4.5,SAMEA1118072,4,0.0062698948586862
4.2.2,4.2.2.1,"tur,canetti",,4,SAMEA1118074,4,0.0380851626553821
4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMEA1118075,4,0.0047162859248341
4.2.2,4.2.2.1,tur,,4,SAMEA1118076,4,0.0249209596429235
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMEA1118077,4,0.0090107547718244
3,3.1.1,"east_african_indian,ghana",,,SAMEA1118078,3,0.0120960774148954
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118079,4,0.0216501650165016
3,3.1.1,"east_african_indian,ghana",,,SAMEA1118080,3,0.0146117450598385
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMEA1118081,4,0.007844222960502
4.8,4.2.1.1.1.1.1.1.i1,cameroon,,4.10/PGG3,SAMEA1118082,4,0.0103828933148062
4.5,4.2.1.1.2,ghana,,4.5,SAMEA1118083,4,0.0064502529510961
4.2.1,4.2.2.2.1,ural,,4,SAMEA1118084,4,0.1171674700030766
4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,SAMEA1118085,4,0.0205015923566878
4.8,4.2.1.1.1.1.1.1.i1,indo_oceanic,,4.10/PGG3,SAMEA1118086,4,0.0054675152705992
3,3.1.1,"east_african_indian,ghana,westafrican1,mungi",,,SAMEA1118087,3,0.0140648132916598
3,3.1.1,east_african_indian,,,SAMEA1118088,3,0.0128763373973625
3,3.1.1,"east_african_indian,ghana,canetti,mungi",,,SAMEA1118090,3,0.0105805751492132
4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,SAMEA1118091,4,0.0073926405847661
4.2.2,4.2.2.1,tur,,4,SAMEA1118094,4,0.024248745192621
2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,SAMEA1118095,2,0.0116033755274261
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMEA1118096,1,0.0159404888416578
3,3.1.1,"east_african_indian,ghana",,,SAMEA1118097,3,0.0135900822221275
4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMEA1118098,4,0.0043484459652124
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1118099,3,0.0129172957557456
3,3.1.1,"east_african_indian,pinipedii,ghana,mungi",,,SAMEA1118100,3,0.0176623376623376
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118101,4,0.0201742189938427
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118105,4,0.0120655790275383
3,3.1.1,"east_african_indian,ghana",,,SAMEA1118106,3,0.0382450183182914
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMEA1118107,1,0.0239788747391285
3,3.1.1,"east_african_indian,caprae,canetti,ghana",,,SAMEA1118108,3,0.0151578073089701
3.1.2.1,3.1.1.i2,"east_african_indian,ethiopian,ghana",,,SAMEA1118109,3,0.0209510116052172
2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,SAMEA1118111,2,0.0106418357166611
BOV_AFRI,,"bovis,ghana,mungi",,,SAMEA1118112,BOV_AFRI,0.0106096595407759
3,3.1.1,"east_african_indian,ghana",,,SAMEA1118113,3,0.0145061728395061
4.1.1,4.1.i1.2.1,"xtype,canetti",,4,SAMEA1118114,4,0.0293648260453239
1.1.2,1.1.2,"indo_oceanic,mungi,east_african_indian",,,SAMEA1118116,1,0.0241201716738197
2.2.1,2.2.1.1.1,"beijing,mungi","europe/russia_B0/W148_outbreak,lin2.2.1",,SAMEA1118117,2,0.0115879539176716
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMEA1118118,1,0.0242321181847167
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMEA1118121,4,0.0059488102379524
1.1.2,1.1.2,indo_oceanic,,,SAMEA1118122,1,0.0322680732237046
3,3.1.1,"east_african_indian,ghana",,,SAMEA1118124,3,0.0128243966474805
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMEA1118125,1,0.0275671507518313
4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,SAMEA1118126,4,0.019583887311797
3,3.1.1,"east_african_indian,mungi",,,SAMEA1118127,3,0.0193279546059047
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMEA1118128,4,0.0221827861579414
3,3.1.1,east_african_indian,,,SAMEA1118129,3,0.0126374320738026
3.1.2,3.1.1.i2,"east_african_indian,ghana,canetti",,,SAMEA1118130,3,0.0141650776355216
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMEA1118131,4,0.0079671399737969
3.1.2,3.1.1.i2,"east_african_indian,ghana",,,SAMEA1118132,3,0.0142455779351826
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMEA1118133,4,0.006882632995239
3,3.1.1,"east_african_indian,ghana",,,SAMEA1118134,3,0.0152686264571718
3.1.2.2,3.1.1.i2,"east_african_indian,ghana,canetti,mungi",,,SAMEA1118136,3,0.0111843113222
BOV_AFRI,,"bovis,ghana,mungi",,,SAMEA1118137,BOV_AFRI,0.0143119546915658
3.1.2.1,3.1.1.i2,"east_african_indian,ghana",,,SAMEA1118138,3,0.0244894795985585
3,3.1.1,"east_african_indian,canetti,mungi",,,SAMEA1118139,3,0.0149784839457133
1.1.3,1.1.1.2,"indo_oceanic,mungi",,,SAMEA1118140,1,0.0251852709587772
4.1.1.1,4.1.i1.2.1,"xtype,beijing",,4,SAMEA1118141,4,0.0100579091740323
4.1.1.1,4.1.i1.2.1,"xtype,ghana",,4,SAMEA1118142,4,0.0060986878580669
BOV_AFRI,,"bovis,ghana,ethiopian",,,SAMEA1118143,BOV_AFRI,0.0142713141280704
1.2.2,1.2.2.1,"indo_oceanic,mungi,canetti",,,SAMEA1118144,1,0.0204837403078347
4.8,4.2.1.1.1.1.1.1.i1,tur,,4.10/PGG3,SAMEA1118146,4,0.005557270762581
4.1.1.3,4.1.i1.2.1,xtype,,4,SAMEA1118147,4,0.0166505914005787
4.6.1.1,4.2.1.1.1.2.2.1.1.1.1,uganda,,4.6.1/Uganda,SAMEA1118148,4,0.0078629032258064
3.1.2,3.1.1.i2,"east_african_indian,ghana,mungi",,,SAMEA1118149,3,0.0156143923964697
1.1.3,1.1.1.2,"indo_oceanic,mungi",,,SAMEA1118150,1,0.0279292777944261
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMEA1118151,4,0.0076129666011787
4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,SAMEA1118152,4,0.0031462585034013
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118154,4,0.0131811605851149
4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMEA1118156,4,0.0116357126874021
4.6.2.2,4.2.1.1.1.2.1.1.1.1,"canetti,cameroon",,4.6.2/Cameroon,SAMEA1118158,4,0.0051573892939711
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1118159,3,0.0127608573040045
2.2.1,2.2.1.1.1,"beijing,canetti","asian_african_1,lin2.2.1",,SAMEA1118160,2,0.0209439313504472
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMEA1118161,4,0.0179650633330573
4.8,4.2.1.1.1.1.1.1.i1,mungi,,4.10/PGG3,SAMEA1118162,4,0.0082630221044557
4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,cameroon,,4.6.2/Cameroon,SAMEA1118163,4,0.0125684821140831
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMEA1118164,4,0.0061398825413774
1.2.2,1.2.2.1,"indo_oceanic,canetti,ghana,mungi",,,SAMEA1118165,1,0.0184864694776589
1.2.2,1.2.2.1,"indo_oceanic,ghana,mungi,canetti",,,SAMEA1118166,1,0.0286293689609924
4.6,4.2.1.1.1.2.2.2,uganda,,4,SAMEA1118169,4,0.0111567821491485
4.3.2,4.2.1.2.1.1.i1,"lam,canetti,orygis",,4.3/LAM,SAMEA1118170,4,0.0081525493989222
3.1.2.1,3.1.1.i2,"east_african_indian,ghana",,,SAMEA1118171,3,0.0188073803369284
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMEA1118172,1,0.0123327759197324
1.1.2,1.1.2,indo_oceanic,,,SAMEA1118173,1,0.0251225013611262
3,3.1.1,"east_african_indian,ghana",,,SAMEA1118174,3,0.0077040660348517
3,3.1.1,east_african_indian,,,SAMEA1118175,3,0.0122188281033046
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1118176,3,0.02029145914038
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMEA1118177,4,0.0037063605930176
2.2.1,2.2.1.1.1,"beijing,westafrican1",lin2.2.1,,SAMEA1118178,2,0.0177795626300609
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118180,4,0.016423178743014
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118181,4,0.020325769177224
4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,SAMEA1118182,4,0.0071535710164993
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMEA1118183,4,0.0107181440836981
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMEA1118184,4,0.0058690076938252
4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMEA1118185,4,0.0052255225522552
4.6.2,4.2.1.1.1.2.1.2,"cameroon,canetti",,4,SAMEA1118186,4,0.0190902892763221
4.2.1,4.2.2.2.1,ural,,4,SAMEA1118187,4,0.0245213742460005
1.2.1,1.2.1.1.1,"indo_oceanic,canetti",,,SAMEA1118188,1,0.0244132439228834
4.7,4,,,4.10/PGG3,SAMEA1118189,4,0.0066811684275947
3,3.1.1,"east_african_indian,ghana,suricattae,mungi",,,SAMEA1118190,3,0.012672550350758
2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_2",,SAMEA1118191,2,0.0057092035804452
3,3.1.1,"east_african_indian,ghana,lam",,,SAMEA1118192,3,0.0121989041662359
4.9,4.2.1.1.1.1.1.1.i2,canetti,,4.10/PGG3,SAMEA1118193,4,0.0038670472332197
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMEA1118194,4,0.0107855107855107
"4.1.2.1,1.1.2",4.1.i1.1.1.1,"indo_oceanic,haarlem,mungi,orygis",,4.1.2/Haarlem,SAMEA1118195,"1,4",0.2230723638127054
4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMEA1118196,4,0.0045826833073322
1.1.3,1.1.1.2,"indo_oceanic,mungi",,,SAMEA1118198,1,0.0268115942028985
3,3.1.1,"east_african_indian,pinipedii,mungi",,,SAMEA1118200,3,0.0113182013901703
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118201,4,0.0130579297245963
3,3.1.1,"east_african_indian,canetti,ghana,mungi",,,SAMEA1118202,3,0.0087204128848549
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1118203,3,0.0174914133061951
3,3.1.1,"east_african_indian,caprae,ghana",,,SAMEA1118204,3,0.0091300191204588
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1118205,3,0.0138556916641768
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118206,4,0.0160205062479974
3.1.2.1,3.1.1.i2,"east_african_indian,ghana",,,SAMEA1118209,3,0.0222137839377254
4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMEA1118210,4,0.0024232633279483
1.1.2,1.1.2,indo_oceanic,,,SAMEA1118211,1,0.0192573005288572
3.1.2,3.1.1.i2,"east_african_indian,ghana,orygis",,,SAMEA1118212,3,0.0153267709339669
1.2.2,1.2.2.1,"indo_oceanic,mungi,canetti",,,SAMEA1118213,1,0.0143895905089934
1.1.2,1.1.2,indo_oceanic,,,SAMEA1118214,1,0.0231617647058823
BOV_AFRI,,"bovis,ghana,indo_oceanic,mungi",,,SAMEA1118215,BOV_AFRI,0.0146535725332508
3,3.1.2,east_african_indian,,,SAMEA1118216,3,0.0114386273647162
3,3.1.1,"east_african_indian,ghana,mungi,indo_oceanic",,,SAMEA1118217,3,0.0075590738646509
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118218,4,0.0150557804324217
4.1.1.3,4.1.i1.2.1,xtype,,4,SAMEA1118219,4,0.0178571428571428
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMEA1118220,1,0.0875531190190417
4.2.1,4.2.2.2.1,ural,,4,SAMEA1118221,4,0.0244398096154874
4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,SAMEA1118222,4,0.0130921688688366
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118223,4,0.0119336373338507
4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMEA1118225,4,0.0036768681734616
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1118227,3,0.0131673813228095
3.1.2.1,3.1.1.i2,"east_african_indian,ghana,canetti,indo_oceanic,mungi",,,SAMEA1118228,3,0.0229007633587786
3,3.1.1,"east_african_indian,ghana",,,SAMEA1118229,3,0.0183978132884777
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMEA1118230,3,0.013939917873352
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMEA1118231,4,0.0126601356443104
4.2.2,4.2.2.1,tur,,4,SAMEA1118232,4,0.0261405844838461
4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti",,4.3/LAM,SAMEA1118233,4,0.0071605374823196
